Full_Sku,Parent_Sku,Child_Sku,Detail_Image_Name,Thumbnail_Image_Name,New_Product,Product_Category,Product_Name,Available_Options,Weight_lb,MSRP,MAP,MAP_%,Wholesale_Price,Box_Width_in,Box_Length_in,Box_Height_in,Number_of_Boxes,Ships_in_Own_Box,Country_Of_Origin,Description_1,Description_2,Description_3,Description_4,Description_5,Description_6,Description_7,Description_8,Description_9,Description_10,Description_11,Description_12,Description_13,Description_14,Description_15,Description_16,
GR04 18.0 ,GR04,18.0,GR04.JPG,GR04.JPG,,Griffin Cues,Griffin - GR-04 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Stained hard rock maple with four, rosewood lined, ebony point overlays with white, four point stars in the center, white diamond tips and black griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Stained hard rock maple with four, rosewood lined, oval shaped, ebony overlays with white four point stars in the center",Plate: White composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR04 19.0 ,GR04,19.0,GR04.JPG,GR04.JPG,,Griffin Cues,Griffin - GR-04 ,19.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Stained hard rock maple with four, rosewood lined, ebony point overlays with white, four point stars in the center, white diamond tips and black griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Stained hard rock maple with four, rosewood lined, oval shaped, ebony overlays with white four point stars in the center",Plate: White composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR04 20.0 ,GR04,20.0,GR04.JPG,GR04.JPG,,Griffin Cues,Griffin - GR-04 ,20.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Stained hard rock maple with four, rosewood lined, ebony point overlays with white, four point stars in the center, white diamond tips and black griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Stained hard rock maple with four, rosewood lined, oval shaped, ebony overlays with white four point stars in the center",Plate: White composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR04 21.0 ,GR04,21.0,GR04.JPG,GR04.JPG,,Griffin Cues,Griffin - GR-04 ,21.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Stained hard rock maple with four, rosewood lined, ebony point overlays with white, four point stars in the center, white diamond tips and black griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Stained hard rock maple with four, rosewood lined, oval shaped, ebony overlays with white four point stars in the center",Plate: White composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR05 18.0 ,GR05,18.0,GR05.JPG,GR05.JPG,,Griffin Cues,Griffin - GR-05 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Dark gray stained hard rock maple with four, ebony, ivory and turquoise overlaid points, floating diamond-like ivory designs and gold griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Dark gray stained hard rock maple with alternating, diamond-like, ivory designs and ebony with turquoise designs overlaid",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR05 19.0 ,GR05,19.0,GR05.JPG,GR05.JPG,,Griffin Cues,Griffin - GR-05 ,19.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Dark gray stained hard rock maple with four, ebony, ivory and turquoise overlaid points, floating diamond-like ivory designs and gold griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Dark gray stained hard rock maple with alternating, diamond-like, ivory designs and ebony with turquoise designs overlaid",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR05 20.0 ,GR05,20.0,GR05.JPG,GR05.JPG,,Griffin Cues,Griffin - GR-05 ,20.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Dark gray stained hard rock maple with four, ebony, ivory and turquoise overlaid points, floating diamond-like ivory designs and gold griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Dark gray stained hard rock maple with alternating, diamond-like, ivory designs and ebony with turquoise designs overlaid",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR05 21.0 ,GR05,21.0,GR05.JPG,GR05.JPG,,Griffin Cues,Griffin - GR-05 ,21.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Dark gray stained hard rock maple with four, ebony, ivory and turquoise overlaid points, floating diamond-like ivory designs and gold griffin logo",Wrap: Black Irish linen with white specks,"Sleeve: Dark gray stained hard rock maple with alternating, diamond-like, ivory designs and ebony with turquoise designs overlaid",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR11 18.0 ,GR11,18.0,GR11.JPG,GR11.JPG,,Griffin Cues,Griffin - GR-11 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Hard rock maple with four, black lined, bocote points with white lined, ebony diamonds in the center and black lined, bocote and mother of pearl diamond overlays at the base and the black Griffin insignia",Wrap: Black Irish linen with white specks,Sleeve: Stained hard rock maple with eight black lined bocote diamonds and eight black lined mother of pearl overlays,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR11 19.0 ,GR11,19.0,GR11.JPG,GR11.JPG,,Griffin Cues,Griffin - GR-11 ,19.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Hard rock maple with four, black lined, bocote points with white lined, ebony diamonds in the center and black lined, bocote and mother of pearl diamond overlays at the base and the black Griffin insignia",Wrap: Black Irish linen with white specks,Sleeve: Stained hard rock maple with eight black lined bocote diamonds and eight black lined mother of pearl overlays,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR11 20.0 ,GR11,20.0,GR11.JPG,GR11.JPG,,Griffin Cues,Griffin - GR-11 ,20.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Hard rock maple with four, black lined, bocote points with white lined, ebony diamonds in the center and black lined, bocote and mother of pearl diamond overlays at the base and the black Griffin insignia",Wrap: Black Irish linen with white specks,Sleeve: Stained hard rock maple with eight black lined bocote diamonds and eight black lined mother of pearl overlays,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR11 21.0 ,GR11,21.0,GR11.JPG,GR11.JPG,,Griffin Cues,Griffin - GR-11 ,21.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Hard rock maple with four, black lined, bocote points with white lined, ebony diamonds in the center and black lined, bocote and mother of pearl diamond overlays at the base and the black Griffin insignia",Wrap: Black Irish linen with white specks,Sleeve: Stained hard rock maple with eight black lined bocote diamonds and eight black lined mother of pearl overlays,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR17 18.0 ,GR17,18.0,GR17.JPG,GR17.JPG,,Griffin Cues,Griffin - GR-17 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Dark stained hard rock maple with alternating white lined ebony point overlays and red lined ebony point overlays with a black Griffin logo,Wrap: Black Irish linen with white specks,"Sleeve: Black stained hard rock maple, red, and white overlay designs",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR17 19.0 ,GR17,19.0,GR17.JPG,GR17.JPG,,Griffin Cues,Griffin - GR-17 ,19.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Dark stained hard rock maple with alternating white lined ebony point overlays and red lined ebony point overlays with a black Griffin logo,Wrap: Black Irish linen with white specks,"Sleeve: Black stained hard rock maple, red, and white overlay designs",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR17 20.0 ,GR17,20.0,GR17.JPG,GR17.JPG,,Griffin Cues,Griffin - GR-17 ,20.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Dark stained hard rock maple with alternating white lined ebony point overlays and red lined ebony point overlays with a black Griffin logo,Wrap: Black Irish linen with white specks,"Sleeve: Black stained hard rock maple, red, and white overlay designs",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR17 21.0 ,GR17,21.0,GR17.JPG,GR17.JPG,,Griffin Cues,Griffin - GR-17 ,21.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Dark stained hard rock maple with alternating white lined ebony point overlays and red lined ebony point overlays with a black Griffin logo,Wrap: Black Irish linen with white specks,"Sleeve: Black stained hard rock maple, red, and white overlay designs",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR19 18.0 ,GR19,18.0,GR19.JPG,GR19.JPG,,Griffin Cues,Griffin - GR-19 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays. Also has a Gold Griffin Logo",Wrap: White Irish linen ,"Sleeve: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR19 19.0 ,GR19,19.0,GR19.JPG,GR19.JPG,,Griffin Cues,Griffin - GR-19 ,19.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays. Also has a Gold Griffin Logo",Wrap: White Irish linen ,"Sleeve: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR19 20.0 ,GR19,20.0,GR19.JPG,GR19.JPG,,Griffin Cues,Griffin - GR-19 ,20.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays. Also has a Gold Griffin Logo",Wrap: White Irish linen ,"Sleeve: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR19 21.0 ,GR19,21.0,GR19.JPG,GR19.JPG,,Griffin Cues,Griffin - GR-19 ,21.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,"Forearm: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays. Also has a Gold Griffin Logo",Wrap: White Irish linen ,"Sleeve: Black hard rock maple with silver, white and Birdseye maple diamond shaped overlays",Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR21 18.0 ,GR21,18.0,GR21.JPG,GR21.JPG,,Griffin Cues,Griffin - GR-21 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds. Also has a Gold Griffin Logo,Wrap: Black Irish linen with white specks ,Sleeve: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR21 19.0 ,GR21,19.0,GR21.JPG,GR21.JPG,,Griffin Cues,Griffin - GR-21 ,19.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds. Also has a Gold Griffin Logo,Wrap: Black Irish linen with white specks ,Sleeve: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR21 20.0 ,GR21,20.0,GR21.JPG,GR21.JPG,,Griffin Cues,Griffin - GR-21 ,20.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds. Also has a Gold Griffin Logo,Wrap: Black Irish linen with white specks ,Sleeve: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR21 21.0 ,GR21,21.0,GR21.JPG,GR21.JPG,,Griffin Cues,Griffin - GR-21 ,21.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds. Also has a Gold Griffin Logo,Wrap: Black Irish linen with white specks ,Sleeve: Burgundy stained maple with floating maple and black point overlays with alternating white diamonds,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
GR22 18.0 ,GR22,18.0,GR22.JPG,GR22.JPG,,Griffin Cues,Griffin - GR-22 ,18.0 oz ,1.5,$115.00,$97.75,15%,$57.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip ", Ferrule: High-impact Ivorene-3 fiber linen ,"Shaft: AAA grade Canadian hard rock maple, 29"" with 13"" pro taper",Joint: Stainless steel ," Pin: 5/16 18"" stainless steel",,Ring: Black with white squares encased by nickel silver rings , Collar: black with thin silver ring,Forearm: Black hard rock maple with silver lined white and turquoise point overlays and alternating silver and white floating stars. Also has a Gold Griffin Logo,Wrap: Black Irish linen with white specks ,Sleeve: Black hard rock maple with silver lined white and turquoise point overlays and alternating silver and white floating stars,Plate: Black composite with vertical Griffin insignia , Bumper: Black rubber ,,,,
